Freq_Hz,Accel_g,Accel_main
1.8969,3.75E-08,2.74E-07
1.9063,1.19E-08,8.70E-08
1.9157,3.46E-08,2.53E-07
1.9251,8.01E-08,5.84E-07
1.9345,5.70E-08,4.16E-07
1.9439,1.25E-08,9.09E-08
1.9533,1.08E-08,7.89E-08
1.9627,6.32E-08,4.61E-07
1.9721,5.72E-08,4.17E-07
1.9815,6.52E-08,4.76E-07
1.9908,3.26E-08,2.38E-07
2.0002,6.11E-08,4.45E-07
2.0096,7.05E-08,5.15E-07
2.019,7.84E-08,5.72E-07
2.0284,1.36E-08,9.93E-08
2.0378,1.05E-07,7.64E-07
2.0472,1.43E-07,1.04E-06
2.0566,6.43E-08,4.69E-07
2.066,1.04E-07,7.56E-07
2.0754,7.23E-08,5.28E-07
2.0848,5.57E-08,4.06E-07
2.0941,9.03E-08,6.59E-07
2.1035,6.43E-08,4.69E-07
2.1129,4.76E-08,3.47E-07
2.1223,6.85E-08,5.00E-07
2.1317,4.03E-08,2.94E-07
2.1411,1.30E-07,9.51E-07
2.1505,5.54E-08,4.04E-07
2.1599,1.92E-08,1.40E-07
2.1693,2.93E-08,2.14E-07
2.1787,9.28E-08,6.77E-07
2.1881,3.17E-08,2.31E-07
2.1974,1.48E-08,1.08E-07
2.2068,4.92E-08,3.59E-07
2.2162,9.24E-08,6.74E-07
2.2256,3.15E-08,2.30E-07
2.235,1.24E-07,9.06E-07
2.2444,1.36E-07,9.95E-07
2.2538,9.43E-08,6.88E-07
2.2632,2.79E-08,2.03E-07
2.2726,6.28E-08,4.58E-07
2.282,5.60E-08,4.09E-07
2.2914,9.39E-08,6.85E-07
2.3007,1.23E-07,9.00E-07
2.3101,6.37E-08,4.65E-07
2.3195,2.68E-08,1.95E-07
2.3289,8.01E-08,5.84E-07
2.3383,5.87E-08,4.28E-07
2.3477,4.09E-08,2.99E-07
2.3571,5.28E-08,3.85E-07
2.3665,1.19E-07,8.71E-07
2.3759,1.15E-07,8.36E-07
2.3853,1.92E-08,1.40E-07
2.3947,2.57E-08,1.87E-07
2.404,9.42E-08,6.87E-07
2.4134,6.17E-08,4.50E-07
2.4228,8.51E-08,6.21E-07
2.4322,4.29E-08,3.13E-07
2.4416,9.67E-08,7.06E-07
2.451,2.12E-08,1.55E-07
2.4604,7.53E-09,5.49E-08
2.4698,8.61E-08,6.28E-07
2.4792,4.93E-08,3.60E-07
2.4886,1.71E-07,1.25E-06
2.498,1.02E-07,7.41E-07
2.5073,4.66E-08,3.40E-07
2.5167,4.74E-08,3.46E-07
2.5261,2.54E-08,1.85E-07
2.5355,6.82E-08,4.97E-07
2.5449,6.81E-08,4.97E-07
2.5543,4.21E-08,3.07E-07
2.5637,7.30E-08,5.33E-07
2.5731,3.18E-08,2.32E-07
2.5825,2.95E-08,2.15E-07
2.5919,2.52E-08,1.84E-07
2.6013,5.98E-08,4.36E-07
2.6106,6.97E-08,5.09E-07
2.62,4.31E-08,3.15E-07
2.6294,8.25E-08,6.02E-07
2.6388,3.54E-08,2.58E-07
2.6482,6.19E-08,4.52E-07
2.6576,1.10E-07,8.03E-07
2.667,3.61E-08,2.63E-07
2.6764,3.66E-08,2.67E-07
2.6858,4.52E-08,3.30E-07
2.6952,3.23E-08,2.36E-07
2.7045,6.58E-08,4.80E-07
2.7139,1.53E-07,1.12E-06
2.7233,8.34E-08,6.09E-07
2.7327,1.15E-07,8.40E-07
2.7421,5.78E-08,4.22E-07
2.7515,1.06E-07,7.70E-07
2.7609,6.11E-08,4.46E-07
2.7703,6.21E-08,4.53E-07
2.7797,9.92E-08,7.24E-07
2.7891,3.09E-08,2.26E-07
2.7985,6.89E-08,5.03E-07
2.8078,1.17E-07,8.56E-07
2.8172,8.98E-08,6.56E-07
2.8266,4.56E-08,3.33E-07
2.836,5.27E-08,3.85E-07
2.8454,8.99E-08,6.56E-07
2.8548,6.16E-08,4.49E-07
2.8642,5.70E-08,4.16E-07
2.8736,5.19E-08,3.79E-07
2.883,6.03E-08,4.40E-07
2.8924,1.07E-07,7.84E-07
2.9018,3.75E-08,2.74E-07
2.9111,4.22E-08,3.08E-07
2.9205,1.34E-07,9.77E-07
2.9299,4.25E-08,3.10E-07
2.9393,4.42E-08,3.22E-07
2.9487,6.03E-08,4.40E-07
2.9581,3.38E-08,2.46E-07
2.9675,5.18E-08,3.78E-07
2.9769,4.11E-08,3.00E-07
2.9863,7.44E-08,5.43E-07
2.9957,7.38E-08,5.38E-07
3.0051,6.49E-08,4.74E-07
3.0144,3.58E-08,2.61E-07
3.0238,4.51E-08,3.29E-07
3.0332,6.12E-08,4.47E-07
3.0426,6.42E-08,4.68E-07
3.052,8.01E-08,5.84E-07
3.0614,1.03E-07,7.51E-07
3.0708,5.46E-08,3.98E-07
3.0802,6.28E-08,4.58E-07
3.0896,2.62E-08,1.91E-07
3.099,8.68E-08,6.33E-07
3.1084,4.86E-08,3.54E-07
3.1177,4.53E-08,3.30E-07
3.1271,4.56E-08,3.33E-07
3.1365,7.56E-08,5.52E-07
3.1459,6.72E-08,4.90E-07
3.1553,1.33E-07,9.69E-07
3.1647,2.96E-08,2.16E-07
3.1741,3.06E-08,2.23E-07
3.1835,1.04E-07,7.59E-07
3.1929,1.13E-08,8.22E-08
3.2023,8.40E-08,6.13E-07
3.2117,9.10E-08,6.64E-07
3.221,4.58E-08,3.34E-07
3.2304,4.47E-08,3.26E-07
3.2398,6.67E-08,4.87E-07
3.2492,5.32E-08,3.88E-07
3.2586,5.84E-08,4.26E-07
3.268,9.17E-08,6.69E-07
3.2774,5.03E-08,3.67E-07
3.2868,4.59E-08,3.35E-07
3.2962,1.12E-07,8.21E-07
3.3056,1.31E-07,9.57E-07
3.315,9.03E-08,6.59E-07
3.3243,3.87E-09,2.82E-08
3.3337,1.48E-07,1.08E-06
3.3431,8.59E-08,6.27E-07
3.3525,8.29E-08,6.05E-07
3.3619,1.98E-07,1.44E-06
3.3713,7.43E-08,5.42E-07
3.3807,9.29E-08,6.78E-07
3.3901,4.16E-08,3.04E-07
3.3995,8.58E-08,6.26E-07
3.4089,2.11E-07,1.54E-06
3.4183,2.45E-07,1.79E-06
3.4276,1.64E-07,1.20E-06
3.437,1.43E-07,1.04E-06
3.4464,1.04E-07,7.60E-07
3.4558,1.62E-07,1.18E-06
3.4652,2.33E-07,1.70E-06
3.4746,2.73E-07,1.99E-06
3.484,3.47E-07,2.53E-06
3.4934,1.63E-07,1.19E-06
3.5028,1.91E-07,1.39E-06
3.5122,3.39E-08,2.47E-07
3.5215,1.24E-07,9.07E-07
3.5309,9.51E-08,6.94E-07
3.5403,1.17E-07,8.51E-07
3.5497,4.86E-08,3.55E-07
3.5591,1.59E-08,1.16E-07
3.5685,4.70E-08,3.43E-07
3.5779,2.66E-08,1.94E-07
3.5873,5.66E-08,4.13E-07
3.5967,4.82E-08,3.51E-07
3.6061,4.11E-08,3.00E-07
3.6155,1.84E-08,1.34E-07
3.6248,6.29E-08,4.59E-07
3.6342,1.07E-07,7.82E-07
3.6436,6.01E-08,4.38E-07
3.653,1.60E-08,1.17E-07
3.6624,1.41E-07,1.03E-06
3.6718,9.96E-08,7.26E-07
3.6812,3.56E-08,2.60E-07
3.6906,9.65E-08,7.04E-07
3.7,3.49E-08,2.55E-07
3.7094,6.92E-08,5.05E-07
3.7188,3.28E-08,2.40E-07
3.7281,8.46E-08,6.17E-07
3.7375,9.71E-08,7.08E-07
3.7469,7.50E-09,5.47E-08
3.7563,8.84E-08,6.45E-07
3.7657,1.29E-07,9.38E-07
3.7751,1.43E-07,1.04E-06
3.7845,9.64E-08,7.04E-07
3.7939,6.89E-08,5.03E-07
3.8033,5.65E-08,4.12E-07
3.8127,7.50E-08,5.47E-07
3.8221,6.43E-08,4.69E-07
3.8314,1.26E-07,9.17E-07
3.8408,5.58E-08,4.07E-07
3.8502,1.02E-07,7.47E-07
3.8596,3.52E-08,2.57E-07
3.869,4.78E-08,3.49E-07
3.8784,3.95E-08,2.88E-07
3.8878,7.45E-08,5.44E-07
3.8972,1.01E-07,7.35E-07
3.9066,8.43E-08,6.15E-07
3.916,5.38E-08,3.93E-07
3.9254,5.21E-08,3.80E-07
3.9347,1.52E-08,1.11E-07
3.9441,8.99E-08,6.56E-07
3.9535,6.20E-08,4.52E-07
3.9629,5.53E-08,4.04E-07
3.9723,5.93E-08,4.33E-07
3.9817,7.37E-08,5.38E-07
3.9911,4.00E-08,2.92E-07
4.0005,6.33E-08,4.62E-07
4.0099,4.51E-08,3.29E-07
4.0193,1.17E-07,8.50E-07
4.0287,9.86E-08,7.19E-07
4.038,6.84E-08,4.99E-07
4.0474,2.27E-08,1.66E-07
4.0568,5.96E-08,4.35E-07
4.0662,2.77E-08,2.02E-07
4.0756,4.99E-08,3.64E-07
4.085,4.61E-08,3.36E-07
4.0944,2.37E-08,1.73E-07
4.1038,7.48E-08,5.46E-07
4.1132,1.02E-08,7.42E-08
4.1226,1.06E-07,7.72E-07
4.132,6.05E-08,4.41E-07
4.1413,7.52E-08,5.48E-07
4.1507,4.08E-08,2.97E-07
4.1601,8.12E-08,5.92E-07
4.1695,2.89E-09,2.11E-08
4.1789,4.79E-08,3.49E-07
4.1883,8.91E-08,6.50E-07
4.1977,8.35E-08,6.09E-07
4.2071,1.09E-07,7.97E-07
4.2165,5.91E-08,4.31E-07
4.2259,3.29E-08,2.40E-07
4.2353,2.41E-08,1.76E-07
4.2446,3.93E-08,2.87E-07
4.254,3.94E-08,2.88E-07
4.2634,4.95E-08,3.61E-07
4.2728,4.15E-08,3.03E-07
4.2822,4.81E-08,3.51E-07
4.2916,9.89E-08,7.22E-07
4.301,3.41E-08,2.49E-07
4.3104,3.54E-08,2.58E-07
4.3198,1.79E-08,1.31E-07
4.3292,5.84E-08,4.26E-07
4.3385,2.17E-08,1.59E-07
4.3479,1.47E-08,1.08E-07
4.3573,4.18E-08,3.05E-07
4.3667,1.01E-07,7.37E-07
4.3761,7.26E-08,5.30E-07
4.3855,5.96E-08,4.35E-07
4.3949,3.61E-08,2.63E-07
4.4043,4.79E-08,3.49E-07
4.4137,3.73E-08,2.72E-07
4.4231,9.05E-08,6.61E-07
4.4325,4.64E-08,3.39E-07
4.4418,1.56E-07,1.14E-06
4.4512,1.20E-07,8.78E-07
4.4606,1.08E-07,7.88E-07
4.47,1.40E-07,1.02E-06
4.4794,6.01E-08,4.38E-07
4.4888,4.16E-08,3.03E-07
4.4982,3.44E-08,2.51E-07
4.5076,1.11E-07,8.07E-07
4.517,4.12E-08,3.00E-07
4.5264,8.91E-09,6.50E-08
4.5358,6.08E-08,4.44E-07
4.5451,9.41E-08,6.86E-07
4.5545,6.35E-08,4.63E-07
4.5639,1.02E-07,7.41E-07
4.5733,4.46E-08,3.25E-07
4.5827,6.37E-08,4.65E-07
4.5921,5.58E-08,4.07E-07
4.6015,2.98E-08,2.18E-07
4.6109,3.39E-08,2.48E-07
4.6203,6.43E-08,4.69E-07
4.6297,1.02E-07,7.43E-07
4.6391,1.26E-07,9.16E-07
4.6484,9.70E-08,7.08E-07
4.6578,4.08E-08,2.98E-07
4.6672,5.78E-08,4.21E-07
4.6766,3.91E-08,2.85E-07
4.686,7.13E-08,5.20E-07
4.6954,1.44E-07,1.05E-06
4.7048,2.96E-08,2.16E-07
4.7142,4.93E-08,3.60E-07
4.7236,1.03E-07,7.54E-07
4.733,6.29E-08,4.59E-07
4.7424,7.59E-08,5.54E-07
4.7517,4.51E-08,3.29E-07
4.7611,1.10E-07,8.02E-07
4.7705,4.28E-08,3.13E-07
4.7799,6.92E-08,5.05E-07
4.7893,2.14E-08,1.56E-07
4.7987,8.71E-09,6.35E-08
4.8081,3.35E-08,2.44E-07
4.8175,1.11E-08,8.13E-08
4.8269,9.60E-09,7.00E-08
4.8363,1.35E-07,9.82E-07
4.8457,1.15E-07,8.40E-07
4.855,3.81E-08,2.78E-07
4.8644,5.69E-08,4.15E-07
4.8738,7.37E-08,5.38E-07
4.8832,4.88E-08,3.56E-07
4.8926,7.62E-08,5.56E-07
4.902,7.53E-08,5.50E-07
4.9114,1.27E-07,9.28E-07
4.9208,2.17E-08,1.58E-07
4.9302,9.71E-08,7.09E-07
4.9396,8.97E-08,6.55E-07
4.949,1.01E-07,7.35E-07
4.9583,3.11E-08,2.27E-07
4.9677,6.64E-08,4.84E-07
4.9771,7.63E-08,5.57E-07
4.9865,6.75E-08,4.93E-07
4.9959,8.31E-08,6.07E-07
5.0053,4.03E-08,2.94E-07
5.0147,8.75E-08,6.38E-07
5.0241,4.97E-08,3.63E-07
5.0335,4.44E-08,3.24E-07
5.0429,4.83E-08,3.52E-07
5.0522,1.32E-07,9.62E-07
5.0616,8.14E-08,5.94E-07
5.071,1.28E-07,9.36E-07
5.0804,5.72E-08,4.18E-07
5.0898,8.08E-08,5.90E-07
5.0992,2.15E-08,1.57E-07
5.1086,6.35E-08,4.63E-07
5.118,1.50E-08,1.10E-07
5.1274,3.39E-08,2.47E-07
5.1368,9.88E-08,7.21E-07
5.1462,2.76E-08,2.02E-07
5.1555,3.72E-08,2.71E-07
5.1649,3.04E-08,2.22E-07
5.1743,4.34E-08,3.17E-07
5.1837,3.65E-08,2.66E-07
5.1931,1.76E-08,1.28E-07
5.2025,3.26E-08,2.38E-07
5.2119,5.52E-08,4.03E-07
5.2213,5.68E-08,4.15E-07
5.2307,3.27E-08,2.39E-07
5.2401,5.12E-09,3.74E-08
5.2495,8.06E-08,5.88E-07
5.2588,3.31E-08,2.41E-07
5.2682,1.77E-08,1.29E-07
5.2776,8.72E-08,6.36E-07
5.287,5.52E-08,4.03E-07
5.2964,6.54E-08,4.77E-07
5.3058,5.54E-08,4.04E-07
5.3152,6.41E-08,4.68E-07
5.3246,9.54E-08,6.96E-07
5.334,5.91E-08,4.31E-07
5.3434,3.66E-08,2.67E-07
5.3528,5.80E-08,4.23E-07
5.3621,9.32E-08,6.80E-07
5.3715,8.82E-08,6.44E-07
5.3809,6.91E-08,5.05E-07
5.3903,7.30E-08,5.33E-07
5.3997,7.73E-08,5.64E-07
5.4091,6.03E-08,4.40E-07
5.4185,9.64E-08,7.03E-07
5.4279,6.64E-08,4.85E-07
5.4373,7.62E-08,5.56E-07
5.4467,8.57E-08,6.26E-07
5.4561,2.84E-08,2.08E-07
5.4654,1.51E-07,1.10E-06
5.4748,4.61E-08,3.37E-07
5.4842,2.35E-08,1.72E-07
5.4936,1.08E-07,7.86E-07
5.503,2.05E-08,1.49E-07
5.5124,3.87E-08,2.82E-07
5.5218,7.48E-09,5.46E-08
5.5312,7.93E-08,5.79E-07
5.5406,4.19E-08,3.06E-07
5.55,1.21E-07,8.86E-07
5.5594,2.05E-08,1.50E-07
5.5687,1.19E-07,8.72E-07
5.5781,1.14E-07,8.34E-07
5.5875,4.94E-08,3.60E-07
5.5969,5.09E-08,3.71E-07
5.6063,2.40E-08,1.75E-07
5.6157,2.42E-08,1.76E-07
5.6251,3.50E-08,2.55E-07
5.6345,6.06E-08,4.42E-07
5.6439,8.04E-08,5.86E-07
5.6533,1.07E-07,7.84E-07
5.6627,3.51E-08,2.56E-07
5.672,1.61E-07,1.18E-06
5.6814,5.24E-08,3.82E-07
5.6908,5.98E-08,4.37E-07
5.7002,9.09E-08,6.64E-07
5.7096,4.98E-08,3.63E-07
5.719,1.87E-08,1.37E-07
5.7284,7.97E-08,5.82E-07
5.7378,2.29E-08,1.67E-07
5.7472,2.19E-08,1.60E-07
5.7566,4.68E-08,3.41E-07
5.766,4.27E-08,3.11E-07
5.7753,7.76E-08,5.66E-07
5.7847,1.11E-07,8.08E-07
5.7941,4.22E-08,3.08E-07
5.8035,8.31E-08,6.07E-07
5.8129,5.89E-08,4.29E-07
5.8223,7.98E-08,5.82E-07
5.8317,5.50E-08,4.01E-07
5.8411,8.36E-08,6.10E-07
5.8505,8.57E-08,6.26E-07
5.8599,9.23E-08,6.74E-07
5.8692,8.89E-08,6.49E-07
5.8786,8.57E-08,6.26E-07
5.888,7.79E-08,5.68E-07
5.8974,9.28E-08,6.77E-07
5.9068,4.18E-08,3.05E-07
5.9162,7.84E-08,5.72E-07
5.9256,7.73E-08,5.64E-07
5.935,6.33E-08,4.62E-07
5.9444,1.06E-07,7.70E-07
5.9538,2.64E-08,1.93E-07
5.9632,5.32E-08,3.88E-07
5.9725,1.41E-07,1.03E-06
5.9819,3.25E-08,2.37E-07
5.9913,5.11E-08,3.73E-07
6.0007,3.95E-08,2.89E-07
6.0101,4.78E-08,3.48E-07
6.0195,4.41E-08,3.22E-07
6.0289,6.65E-08,4.85E-07
6.0383,3.69E-08,2.69E-07
6.0477,1.07E-08,7.78E-08
6.0571,1.15E-07,8.41E-07
6.0665,1.21E-07,8.79E-07
6.0758,9.93E-09,7.25E-08
6.0852,6.60E-08,4.82E-07
6.0946,5.92E-08,4.32E-07
6.104,5.00E-08,3.65E-07
6.1134,6.01E-08,4.38E-07
6.1228,3.45E-08,2.52E-07
6.1322,8.60E-08,6.28E-07
6.1416,7.30E-08,5.32E-07
6.151,4.51E-08,3.29E-07
6.1604,1.26E-07,9.22E-07
6.1698,3.80E-08,2.77E-07
6.1791,4.11E-08,3.00E-07
6.1885,1.61E-08,1.18E-07
6.1979,4.09E-08,2.98E-07
6.2073,2.54E-08,1.85E-07
6.2167,2.60E-08,1.90E-07
6.2261,1.37E-07,9.96E-07
6.2355,3.21E-08,2.34E-07
6.2449,6.32E-08,4.61E-07
6.2543,8.11E-08,5.92E-07
6.2637,9.72E-08,7.09E-07
6.2731,6.05E-08,4.42E-07
6.2824,3.87E-08,2.82E-07
6.2918,5.84E-08,4.26E-07
6.3012,1.48E-07,1.08E-06
6.3106,8.23E-08,6.01E-07
6.32,4.79E-08,3.49E-07
6.3294,3.66E-08,2.67E-07
6.3388,8.66E-08,6.32E-07
6.3482,3.15E-08,2.30E-07
6.3576,4.17E-08,3.04E-07
6.367,9.15E-08,6.68E-07
6.3764,3.80E-08,2.77E-07
6.3857,1.17E-07,8.52E-07
6.3951,1.28E-07,9.34E-07
6.4045,9.93E-08,7.25E-07
6.4139,1.06E-07,7.74E-07
6.4233,1.07E-07,7.81E-07
6.4327,6.69E-08,4.88E-07
6.4421,1.58E-07,1.15E-06
6.4515,8.22E-08,6.00E-07
6.4609,9.96E-09,7.27E-08
6.4703,2.25E-07,1.64E-06
6.4797,3.38E-08,2.47E-07
6.489,1.37E-07,1.00E-06
6.4984,9.58E-08,6.99E-07
6.5078,8.29E-08,6.05E-07
6.5172,1.20E-07,8.74E-07
6.5266,8.66E-08,6.32E-07
6.536,5.36E-08,3.91E-07
6.5454,7.96E-08,5.81E-07
6.5548,7.14E-08,5.21E-07
6.5642,2.42E-08,1.77E-07
6.5736,8.24E-08,6.01E-07
6.5829,1.80E-07,1.32E-06
6.5923,8.27E-08,6.03E-07
6.6017,9.55E-08,6.97E-07
6.6111,5.47E-08,3.99E-07
6.6205,6.67E-08,4.87E-07
6.6299,8.38E-08,6.12E-07
6.6393,1.20E-07,8.77E-07
6.6487,6.19E-08,4.52E-07
6.6581,6.02E-08,4.39E-07
6.6675,8.09E-08,5.90E-07
6.6769,5.61E-08,4.10E-07
6.6862,1.22E-07,8.90E-07
6.6956,8.89E-08,6.49E-07
6.705,2.74E-08,2.00E-07
6.7144,3.05E-08,2.23E-07
6.7238,4.66E-08,3.40E-07
6.7332,8.23E-08,6.00E-07
6.7426,1.00E-07,7.32E-07
6.752,1.59E-07,1.16E-06
6.7614,3.39E-08,2.47E-07
6.7708,2.48E-08,1.81E-07
6.7802,1.02E-07,7.43E-07
6.7895,1.78E-08,1.30E-07
6.7989,7.26E-08,5.30E-07
6.8083,6.97E-08,5.09E-07
6.8177,1.99E-07,1.46E-06
6.8271,7.55E-08,5.51E-07
6.8365,1.56E-08,1.14E-07
6.8459,6.57E-08,4.80E-07
6.8553,1.49E-07,1.09E-06
6.8647,1.01E-07,7.39E-07
6.8741,7.12E-08,5.19E-07
6.8835,2.27E-07,1.65E-06
6.8928,1.43E-07,1.04E-06
6.9022,1.85E-07,1.35E-06
6.9116,2.42E-07,1.76E-06
6.921,5.96E-07,4.35E-06
6.9304,5.22E-07,3.81E-06
6.9398,1.76E-06,1.28E-05
6.9492,6.89E-07,5.03E-06
6.9586,1.96E-07,1.43E-06
6.968,2.99E-07,2.18E-06
6.9774,3.52E-07,2.57E-06
6.9868,1.00E-07,7.31E-07
6.9961,1.48E-07,1.08E-06
7.0055,9.39E-08,6.85E-07
7.0149,9.55E-08,6.97E-07
7.0243,1.46E-07,1.06E-06
7.0337,1.08E-07,7.84E-07
7.0431,5.72E-08,4.18E-07
7.0525,8.76E-08,6.39E-07
7.0619,1.42E-07,1.04E-06
7.0713,3.46E-08,2.53E-07
7.0807,8.58E-08,6.26E-07
7.0901,1.33E-07,9.69E-07
7.0994,8.70E-08,6.35E-07
7.1088,9.13E-08,6.66E-07
7.1182,1.91E-08,1.39E-07
7.1276,6.19E-08,4.52E-07
7.137,6.42E-08,4.69E-07
7.1464,5.01E-08,3.66E-07
7.1558,1.11E-07,8.09E-07
7.1652,5.82E-08,4.24E-07
7.1746,9.06E-08,6.61E-07
7.184,1.62E-07,1.18E-06
7.1934,3.89E-08,2.84E-07
7.2027,1.23E-08,8.96E-08
7.2121,6.31E-08,4.60E-07
7.2215,8.35E-08,6.10E-07
7.2309,6.47E-09,4.72E-08
7.2403,6.57E-08,4.79E-07
7.2497,1.16E-07,8.43E-07
7.2591,2.30E-07,1.68E-06
7.2685,8.63E-08,6.30E-07
7.2779,1.34E-07,9.80E-07
7.2873,6.62E-08,4.83E-07
7.2967,6.75E-08,4.93E-07
7.306,4.62E-08,3.37E-07
7.3154,6.51E-08,4.75E-07
7.3248,4.04E-08,2.95E-07
7.3342,1.11E-08,8.09E-08
7.3436,1.77E-07,1.29E-06
7.353,2.68E-08,1.96E-07
7.3624,3.09E-08,2.25E-07
7.3718,1.18E-08,8.59E-08
7.3812,1.34E-08,9.76E-08
7.3906,1.10E-07,8.06E-07
7.3999,6.98E-08,5.09E-07
7.4093,4.10E-08,2.99E-07
7.4187,9.63E-08,7.03E-07
7.4281,1.42E-07,1.04E-06
7.4375,1.52E-07,1.11E-06
7.4469,4.23E-08,3.09E-07
7.4563,8.91E-08,6.50E-07
7.4657,7.39E-08,5.39E-07
7.4751,6.99E-08,5.10E-07
7.4845,3.65E-08,2.66E-07
7.4939,1.08E-07,7.89E-07
7.5032,3.07E-08,2.24E-07
7.5126,1.03E-07,7.50E-07
7.522,6.99E-08,5.10E-07
7.5314,3.58E-08,2.61E-07
7.5408,4.53E-08,3.31E-07
7.5502,4.59E-08,3.35E-07
7.5596,6.11E-08,4.46E-07
7.569,8.91E-08,6.50E-07
7.5784,1.18E-07,8.61E-07
7.5878,2.51E-08,1.83E-07
7.5972,3.58E-08,2.61E-07
7.6065,1.42E-07,1.04E-06
7.6159,1.03E-08,7.53E-08
7.6253,7.36E-08,5.37E-07
7.6347,1.15E-08,8.39E-08
7.6441,6.05E-08,4.41E-07
7.6535,5.47E-08,3.99E-07
7.6629,8.13E-08,5.93E-07
7.6723,7.64E-08,5.57E-07
7.6817,6.47E-08,4.72E-07
7.6911,5.52E-08,4.03E-07
7.7005,1.73E-07,1.26E-06
7.7098,1.97E-07,1.44E-06
7.7192,1.93E-07,1.41E-06
7.7286,2.67E-07,1.95E-06
7.738,1.08E-07,7.91E-07
7.7474,1.19E-08,8.67E-08
7.7568,1.45E-07,1.06E-06
7.7662,7.32E-08,5.34E-07
7.7756,7.87E-08,5.74E-07
7.785,2.31E-08,1.69E-07
7.7944,7.51E-08,5.48E-07
7.8038,1.43E-07,1.04E-06
7.8131,5.20E-08,3.80E-07
7.8225,6.76E-08,4.93E-07
7.8319,1.77E-07,1.29E-06
7.8413,6.29E-08,4.59E-07
7.8507,3.35E-08,2.44E-07
7.8601,8.48E-09,6.19E-08
7.8695,6.19E-08,4.52E-07
7.8789,4.44E-08,3.24E-07
7.8883,4.64E-08,3.38E-07
7.8977,5.74E-08,4.19E-07
7.9071,6.70E-08,4.89E-07
7.9164,1.68E-08,1.23E-07
7.9258,5.62E-08,4.10E-07
7.9352,3.35E-08,2.44E-07
7.9446,3.55E-08,2.59E-07
7.954,8.24E-08,6.02E-07
7.9634,6.66E-08,4.86E-07
7.9728,1.11E-07,8.07E-07
7.9822,4.73E-08,3.45E-07
7.9916,9.27E-08,6.77E-07
8.001,3.15E-08,2.30E-07
8.0104,3.53E-08,2.58E-07
8.0197,4.24E-08,3.09E-07
8.0291,9.65E-08,7.04E-07
8.0385,1.06E-07,7.70E-07
8.0479,7.35E-08,5.36E-07
8.0573,2.48E-08,1.81E-07
8.0667,2.45E-08,1.79E-07
8.0761,4.82E-08,3.52E-07
8.0855,5.92E-08,4.32E-07
8.0949,2.41E-08,1.76E-07
8.1043,5.63E-08,4.11E-07
8.1136,7.73E-09,5.64E-08
8.123,8.42E-08,6.14E-07
8.1324,9.48E-08,6.92E-07
8.1418,9.07E-08,6.62E-07
8.1512,1.77E-07,1.29E-06
8.1606,8.39E-08,6.12E-07
8.17,7.11E-08,5.19E-07
8.1794,4.79E-08,3.50E-07
8.1888,5.85E-08,4.27E-07
8.1982,1.04E-08,7.56E-08
8.2076,6.46E-08,4.72E-07
8.2169,6.45E-08,4.71E-07
8.2263,4.68E-08,3.42E-07
8.2357,1.74E-08,1.27E-07
8.2451,2.66E-08,1.94E-07
8.2545,7.38E-08,5.38E-07
8.2639,4.83E-08,3.52E-07
8.2733,4.46E-08,3.25E-07
8.2827,8.98E-08,6.55E-07
8.2921,4.04E-08,2.95E-07
8.3015,2.40E-08,1.75E-07
8.3109,3.31E-08,2.42E-07
8.3202,3.76E-08,2.74E-07
8.3296,9.44E-08,6.89E-07
8.339,9.98E-08,7.28E-07
8.3484,2.50E-08,1.82E-07
8.3578,3.10E-08,2.26E-07
8.3672,2.95E-08,2.15E-07
8.3766,3.58E-08,2.61E-07
8.386,3.49E-08,2.55E-07
8.3954,1.01E-07,7.38E-07
8.4048,7.97E-08,5.82E-07
8.4142,6.82E-08,4.98E-07
8.4235,7.67E-08,5.60E-07
8.4329,1.06E-07,7.71E-07
8.4423,9.11E-08,6.65E-07
8.4517,6.30E-08,4.59E-07
8.4611,3.74E-08,2.73E-07
8.4705,1.32E-07,9.63E-07
8.4799,1.83E-08,1.33E-07
8.4893,6.66E-09,4.86E-08
8.4987,8.96E-08,6.54E-07
8.5081,3.44E-08,2.51E-07
8.5175,5.18E-08,3.78E-07
8.5268,9.02E-08,6.58E-07
8.5362,5.16E-08,3.77E-07
8.5456,3.64E-08,2.65E-07
8.555,1.03E-07,7.49E-07
8.5644,6.67E-08,4.87E-07
8.5738,5.15E-08,3.75E-07
8.5832,3.44E-08,2.51E-07
8.5926,1.40E-08,1.02E-07
8.602,7.53E-08,5.49E-07
8.6114,1.03E-07,7.53E-07
8.6208,4.02E-08,2.94E-07
8.6301,6.82E-08,4.98E-07
8.6395,9.22E-08,6.73E-07
8.6489,8.59E-08,6.27E-07
8.6583,7.20E-08,5.26E-07
8.6677,1.36E-07,9.95E-07
8.6771,1.28E-08,9.36E-08
8.6865,4.90E-08,3.58E-07
8.6959,2.95E-08,2.15E-07
8.7053,1.17E-08,8.57E-08
8.7147,5.32E-08,3.88E-07
8.7241,4.91E-08,3.59E-07
8.7334,1.03E-07,7.50E-07
8.7428,6.36E-08,4.64E-07
8.7522,6.58E-08,4.80E-07
8.7616,5.87E-08,4.29E-07
8.771,2.81E-08,2.05E-07
8.7804,8.20E-08,5.98E-07
8.7898,1.08E-07,7.91E-07
8.7992,5.69E-08,4.15E-07
8.8086,1.71E-08,1.25E-07
8.818,3.43E-08,2.50E-07
8.8274,6.18E-08,4.51E-07
